8911,4.5,4.5,0.0,0,0.00
8926,5.0,4.0,-1.0,0,0.01
8940,4.8,3.6,-1.2,0,0.03
8954,4.3,3.2,-1.1,0,0.05
8969,3.9,2.8,-1.1,0,0.06
8983,3.4,2.5,-1.0,0,0.08
8997,3.1,2.2,-0.9,0,0.09
9012,2.7,1.9,-0.8,0,0.10
9026,2.4,1.7,-0.8,0,0.12
9040,2.1,1.4,-0.7,0,0.13
9055,1.9,1.2,-0.6,0,0.13
9069,1.6,1.1,-0.6,0,0.14
9084,1.4,0.9,-0.5,0,0.15
9099,1.2,0.8,-0.4,0,0.16
9113,1.1,0.7,-0.4,0,0.16
9127,0.9,0.5,-0.4,0,0.17
9142,0.8,0.4,-0.3,0,0.17
9156,0.7,0.4,-0.3,0,0.18
9170,0.6,0.3,-0.3,0,0.18
9185,0.5,0.2,-0.3,0,0.19
9199,0.4,0.1,-0.3,0,0.19
9213,0.3,0.1,-0.2,0,0.19
9228,0.2,0.0,-0.2,0,0.20
9289,0.2,-0.2,-0.3,0.02,0
9304,-0.2,-0.4,-0.2,0.02,0
9319,-0.4,-0.5,-0.1,0.03,0
9333,-0.2,0.7,0.9,0.04,0
9348,0.6,2.4,1.8,0.06,0
9362,2.2,4.9,2.7,0.11,0
9377,4.5,4.3,-0.1,0,0.00
9392,5.1,3.9,-1.1,0,0.02
9406,4.8,3.5,-1.3,0,0.04
9420,4.3,3.1,-1.2,0,0.06
9435,3.8,2.7,-1.1,0,0.07
9449,3.4,2.4,-1.0,0,0.09
9463,3.1,2.1,-0.9,0,0.10
9478,2.7,1.8,-0.9,0,0.11
9492,2.4,1.6,-0.8,0,0.13
9506,2.1,1.4,-0.7,0,0.14
9521,1.9,1.2,-0.6,0,0.15
9535,1.6,1.1,-0.6,0,0.15
9550,1.4,0.9,-0.5,0,0.16
9565,1.3,0.8,-0.5,0,0.17
9579,1.1,0.7,-0.5,0,0.18
9593,0.9,0.5,-0.4,0,0.18
9608,0.8,0.4,-0.4,0,0.19
9622,0.7,0.4,-0.3,0,0.19
9636,0.6,0.3,-0.3,0,0.20
9651,0.5,0.2,-0.3,0,0.20
9665,0.4,0.1,-0.3,0,0.21
9679,0.3,0.1,-0.3,0,0.21
9694,0.2,0.0,-0.2,0,0.21
9755,0.2,-0.1,-0.3,0.02,0
9769,-0.2,-0.3,-0.2,0.02,0
9785,-0.3,-0.4,0.0,0.02,0
9799,-0.2,0.8,0.9,0.03,0
9814,0.6,2.5,1.9,0.06,0
9828,2.3,4.9,2.7,0.10,0
9843,4.5,4.4,-0.2,0,0.00
9858,5.1,3.9,-1.2,0,0.02
9872,4.8,3.5,-1.3,0,0.04
9886,4.4,3.1,-1.2,0,0.06
9901,3.9,2.7,-1.2,0,0.07
9915,3.5,2.4,-1.0,0,0.09
9929,3.1,2.1,-1.0,0,0.10
9944,2.7,1.9,-0.9,0,0.12
